Name;Thermochron8k
Type;DS1922/DS1923/DS2422/?
Label;114
Full Timestamp (dd.mm.yyyy hh:mm);Date (dd.mm.yyyy);Time (hh:mm);Hour (hh);Minute (mm);Temperature;Unit
12.09.2022 17:00;12.09.2022;17:00;17;00;16.0503;C
12.09.2022 18:00;12.09.2022;18:00;18;00;15.9876;C
12.09.2022 19:00;12.09.2022;19:00;19;00;15.9249;C
12.09.2022 20:00;12.09.2022;20:00;20;00;15.9249;C
12.09.2022 21:00;12.09.2022;21:00;21;00;15.9249;C
12.09.2022 22:00;12.09.2022;22:00;22;00;15.8622;C
12.09.2022 23:00;12.09.2022;23:00;23;00;15.8622;C
13.09.2022 00:00;13.09.2022;00:00;00;00;15.8622;C
13.09.2022 01:00;13.09.2022;01:00;01;00;15.8622;C
13.09.2022 02:00;13.09.2022;02:00;02;00;15.7996;C
13.09.2022 03:00;13.09.2022;03:00;03;00;15.6742;C
13.09.2022 04:00;13.09.2022;04:00;04;00;15.4861;C
13.09.2022 05:00;13.09.2022;05:00;05;00;15.298;C
13.09.2022 06:00;13.09.2022;06:00;06;00;15.1726;C
13.09.2022 07:00;13.09.2022;07:00;07;00;15.0472;C
13.09.2022 08:00;13.09.2022;08:00;08;00;14.9845;C
13.09.2022 09:00;13.09.2022;09:00;09;00;14.9218;C
13.09.2022 10:00;13.09.2022;10:00;10;00;14.9845;C
13.09.2022 11:00;13.09.2022;11:00;11;00;15.2353;C
13.09.2022 12:00;13.09.2022;12:00;12;00;15.4861;C
13.09.2022 13:00;13.09.2022;13:00;13;00;15.7996;C
13.09.2022 14:00;13.09.2022;14:00;14;00;15.9876;C
13.09.2022 15:00;13.09.2022;15:00;15;00;16.0503;C
13.09.2022 16:00;13.09.2022;16:00;16;00;15.9249;C
13.09.2022 17:00;13.09.2022;17:00;17;00;15.7996;C
13.09.2022 18:00;13.09.2022;18:00;18;00;15.6742;C
13.09.2022 19:00;13.09.2022;19:00;19;00;15.7369;C
13.09.2022 20:00;13.09.2022;20:00;20;00;15.7996;C
13.09.2022 21:00;13.09.2022;21:00;21;00;15.7996;C
13.09.2022 22:00;13.09.2022;22:00;22;00;15.8622;C
13.09.2022 23:00;13.09.2022;23:00;23;00;15.9249;C
14.09.2022 00:00;14.09.2022;00:00;00;00;15.9249;C
14.09.2022 01:00;14.09.2022;01:00;01;00;15.9249;C
14.09.2022 02:00;14.09.2022;02:00;02;00;15.9249;C
14.09.2022 03:00;14.09.2022;03:00;03;00;15.9249;C
14.09.2022 04:00;14.09.2022;04:00;04;00;15.8622;C
14.09.2022 05:00;14.09.2022;05:00;05;00;15.8622;C
14.09.2022 06:00;14.09.2022;06:00;06;00;15.7996;C
14.09.2022 07:00;14.09.2022;07:00;07;00;15.7369;C
14.09.2022 08:00;14.09.2022;08:00;08;00;15.6742;C
14.09.2022 09:00;14.09.2022;09:00;09;00;15.6742;C
14.09.2022 10:00;14.09.2022;10:00;10;00;15.6115;C
14.09.2022 11:00;14.09.2022;11:00;11;00;15.5488;C
14.09.2022 12:00;14.09.2022;12:00;12;00;15.5488;C
14.09.2022 13:00;14.09.2022;13:00;13;00;15.5488;C
14.09.2022 14:00;14.09.2022;14:00;14;00;15.5488;C
14.09.2022 15:00;14.09.2022;15:00;15;00;15.7996;C
14.09.2022 16:00;14.09.2022;16:00;16;00;15.9249;C
14.09.2022 17:00;14.09.2022;17:00;17;00;15.8622;C
14.09.2022 18:00;14.09.2022;18:00;18;00;15.9249;C
14.09.2022 19:00;14.09.2022;19:00;19;00;15.8622;C
14.09.2022 20:00;14.09.2022;20:00;20;00;15.7996;C
14.09.2022 21:00;14.09.2022;21:00;21;00;15.7996;C
14.09.2022 22:00;14.09.2022;22:00;22;00;15.7996;C
14.09.2022 23:00;14.09.2022;23:00;23;00;15.7996;C
15.09.2022 00:00;15.09.2022;00:00;00;00;15.7996;C
15.09.2022 01:00;15.09.2022;01:00;01;00;15.8622;C
15.09.2022 02:00;15.09.2022;02:00;02;00;15.8622;C
15.09.2022 03:00;15.09.2022;03:00;03;00;15.9249;C
15.09.2022 04:00;15.09.2022;04:00;04;00;15.9249;C
15.09.2022 05:00;15.09.2022;05:00;05;00;15.9249;C
15.09.2022 06:00;15.09.2022;06:00;06;00;15.8622;C
15.09.2022 07:00;15.09.2022;07:00;07;00;15.8622;C
15.09.2022 08:00;15.09.2022;08:00;08;00;15.7996;C
15.09.2022 09:00;15.09.2022;09:00;09;00;15.8622;C
15.09.2022 10:00;15.09.2022;10:00;10;00;15.9249;C
15.09.2022 11:00;15.09.2022;11:00;11;00;16.113;C
15.09.2022 12:00;15.09.2022;12:00;12;00;16.2384;C
15.09.2022 13:00;15.09.2022;13:00;13;00;16.301;C
15.09.2022 14:00;15.09.2022;14:00;14;00;16.3637;C
15.09.2022 15:00;15.09.2022;15:00;15;00;16.4264;C
15.09.2022 16:00;15.09.2022;16:00;16;00;16.4264;C
15.09.2022 17:00;15.09.2022;17:00;17;00;16.301;C
15.09.2022 18:00;15.09.2022;18:00;18;00;16.301;C
15.09.2022 19:00;15.09.2022;19:00;19;00;16.301;C
15.09.2022 20:00;15.09.2022;20:00;20;00;16.2384;C
15.09.2022 21:00;15.09.2022;21:00;21;00;16.1757;C
15.09.2022 22:00;15.09.2022;22:00;22;00;16.1757;C
15.09.2022 23:00;15.09.2022;23:00;23;00;16.1757;C
16.09.2022 00:00;16.09.2022;00:00;00;00;16.1757;C
16.09.2022 01:00;16.09.2022;01:00;01;00;16.113;C
16.09.2022 02:00;16.09.2022;02:00;02;00;16.113;C
16.09.2022 03:00;16.09.2022;03:00;03;00;15.9876;C
16.09.2022 04:00;16.09.2022;04:00;04;00;15.8622;C
16.09.2022 05:00;16.09.2022;05:00;05;00;15.7369;C
16.09.2022 06:00;16.09.2022;06:00;06;00;15.6115;C
16.09.2022 07:00;16.09.2022;07:00;07;00;15.4861;C
16.09.2022 08:00;16.09.2022;08:00;08;00;15.3607;C
16.09.2022 09:00;16.09.2022;09:00;09;00;15.298;C
16.09.2022 10:00;16.09.2022;10:00;10;00;15.298;C
16.09.2022 11:00;16.09.2022;11:00;11;00;15.298;C
16.09.2022 12:00;16.09.2022;12:00;12;00;15.3607;C
16.09.2022 13:00;16.09.2022;13:00;13;00;15.4234;C
16.09.2022 14:00;16.09.2022;14:00;14;00;15.4234;C
16.09.2022 15:00;16.09.2022;15:00;15;00;15.4234;C
16.09.2022 16:00;16.09.2022;16:00;16;00;15.4234;C
16.09.2022 17:00;16.09.2022;17:00;17;00;15.298;C
16.09.2022 18:00;16.09.2022;18:00;18;00;15.298;C
16.09.2022 19:00;16.09.2022;19:00;19;00;15.1726;C
16.09.2022 20:00;16.09.2022;20:00;20;00;15.1099;C
16.09.2022 21:00;16.09.2022;21:00;21;00;14.9845;C
16.09.2022 22:00;16.09.2022;22:00;22;00;14.8591;C
16.09.2022 23:00;16.09.2022;23:00;23;00;14.7336;C
17.09.2022 00:00;17.09.2022;00:00;00;00;14.6709;C
17.09.2022 01:00;17.09.2022;01:00;01;00;14.6082;C
17.09.2022 02:00;17.09.2022;02:00;02;00;14.4201;C
17.09.2022 03:00;17.09.2022;03:00;03;00;14.2946;C
17.09.2022 04:00;17.09.2022;04:00;04;00;14.1692;C
17.09.2022 05:00;17.09.2022;05:00;05;00;14.0438;C
17.09.2022 06:00;17.09.2022;06:00;06;00;13.9183;C
17.09.2022 07:00;17.09.2022;07:00;07;00;13.7301;C
17.09.2022 08:00;17.09.2022;08:00;08;00;13.6674;C
17.09.2022 09:00;17.09.2022;09:00;09;00;13.6047;C
17.09.2022 10:00;17.09.2022;10:00;10;00;13.5419;C
17.09.2022 11:00;17.09.2022;11:00;11;00;13.5419;C
17.09.2022 12:00;17.09.2022;12:00;12;00;13.5419;C
17.09.2022 13:00;17.09.2022;13:00;13;00;13.6047;C
17.09.2022 14:00;17.09.2022;14:00;14;00;13.5419;C
17.09.2022 15:00;17.09.2022;15:00;15;00;13.5419;C
17.09.2022 16:00;17.09.2022;16:00;16;00;13.5419;C
17.09.2022 17:00;17.09.2022;17:00;17;00;13.5419;C
17.09.2022 18:00;17.09.2022;18:00;18;00;13.4164;C
17.09.2022 19:00;17.09.2022;19:00;19;00;13.3537;C
17.09.2022 20:00;17.09.2022;20:00;20;00;13.291;C
17.09.2022 21:00;17.09.2022;21:00;21;00;13.1655;C
17.09.2022 22:00;17.09.2022;22:00;22;00;13.1028;C
17.09.2022 23:00;17.09.2022;23:00;23;00;12.9773;C
18.09.2022 00:00;18.09.2022;00:00;00;00;12.9145;C
18.09.2022 01:00;18.09.2022;01:00;01;00;12.8518;C
18.09.2022 02:00;18.09.2022;02:00;02;00;12.7263;C
18.09.2022 03:00;18.09.2022;03:00;03;00;12.6635;C
18.09.2022 04:00;18.09.2022;04:00;04;00;12.6008;C
18.09.2022 05:00;18.09.2022;05:00;05;00;12.538;C
18.09.2022 06:00;18.09.2022;06:00;06;00;12.4753;C
18.09.2022 07:00;18.09.2022;07:00;07;00;12.3498;C
18.09.2022 08:00;18.09.2022;08:00;08;00;12.287;C
18.09.2022 09:00;18.09.2022;09:00;09;00;12.287;C
18.09.2022 10:00;18.09.2022;10:00;10;00;12.287;C
18.09.2022 11:00;18.09.2022;11:00;11;00;12.538;C
18.09.2022 12:00;18.09.2022;12:00;12;00;12.9773;C
18.09.2022 13:00;18.09.2022;13:00;13;00;13.1028;C
18.09.2022 14:00;18.09.2022;14:00;14;00;13.291;C
18.09.2022 15:00;18.09.2022;15:00;15;00;13.1028;C
18.09.2022 16:00;18.09.2022;16:00;16;00;13.1655;C
18.09.2022 17:00;18.09.2022;17:00;17;00;13.1028;C
18.09.2022 18:00;18.09.2022;18:00;18;00;13.04;C
18.09.2022 19:00;18.09.2022;19:00;19;00;13.1655;C
18.09.2022 20:00;18.09.2022;20:00;20;00;13.2282;C
18.09.2022 21:00;18.09.2022;21:00;21;00;13.2282;C
18.09.2022 22:00;18.09.2022;22:00;22;00;13.2282;C
18.09.2022 23:00;18.09.2022;23:00;23;00;13.291;C
19.09.2022 00:00;19.09.2022;00:00;00;00;13.291;C
19.09.2022 01:00;19.09.2022;01:00;01;00;13.2282;C
19.09.2022 02:00;19.09.2022;02:00;02;00;13.2282;C
19.09.2022 03:00;19.09.2022;03:00;03;00;13.1655;C
19.09.2022 04:00;19.09.2022;04:00;04;00;13.1028;C
19.09.2022 05:00;19.09.2022;05:00;05;00;13.04;C
19.09.2022 06:00;19.09.2022;06:00;06;00;12.9773;C
19.09.2022 07:00;19.09.2022;07:00;07;00;12.8518;C
19.09.2022 08:00;19.09.2022;08:00;08;00;12.789;C
19.09.2022 09:00;19.09.2022;09:00;09;00;12.789;C
19.09.2022 10:00;19.09.2022;10:00;10;00;12.7263;C
19.09.2022 11:00;19.09.2022;11:00;11;00;12.9145;C
19.09.2022 12:00;19.09.2022;12:00;12;00;13.291;C
19.09.2022 13:00;19.09.2022;13:00;13;00;13.2282;C
19.09.2022 14:00;19.09.2022;14:00;14;00;13.1655;C
19.09.2022 15:00;19.09.2022;15:00;15;00;13.3537;C
19.09.2022 16:00;19.09.2022;16:00;16;00;13.6047;C
19.09.2022 17:00;19.09.2022;17:00;17;00;13.8556;C
19.09.2022 18:00;19.09.2022;18:00;18;00;14.0438;C
19.09.2022 19:00;19.09.2022;19:00;19;00;14.2319;C
19.09.2022 20:00;19.09.2022;20:00;20;00;14.2319;C
19.09.2022 21:00;19.09.2022;21:00;21;00;14.1692;C
19.09.2022 22:00;19.09.2022;22:00;22;00;14.0438;C
19.09.2022 23:00;19.09.2022;23:00;23;00;13.981;C
20.09.2022 00:00;20.09.2022;00:00;00;00;13.8556;C
20.09.2022 01:00;20.09.2022;01:00;01;00;13.7301;C
20.09.2022 02:00;20.09.2022;02:00;02;00;13.6047;C
20.09.2022 03:00;20.09.2022;03:00;03;00;13.4792;C
20.09.2022 04:00;20.09.2022;04:00;04;00;13.291;C
20.09.2022 05:00;20.09.2022;05:00;05;00;13.1655;C
20.09.2022 06:00;20.09.2022;06:00;06;00;13.04;C
20.09.2022 07:00;20.09.2022;07:00;07;00;12.9145;C
20.09.2022 08:00;20.09.2022;08:00;08;00;12.8518;C
20.09.2022 09:00;20.09.2022;09:00;09;00;12.8518;C
20.09.2022 10:00;20.09.2022;10:00;10;00;12.9773;C
20.09.2022 11:00;20.09.2022;11:00;11;00;13.1028;C
20.09.2022 12:00;20.09.2022;12:00;12;00;13.2282;C
20.09.2022 13:00;20.09.2022;13:00;13;00;13.4792;C
20.09.2022 14:00;20.09.2022;14:00;14;00;13.5419;C
20.09.2022 15:00;20.09.2022;15:00;15;00;13.8556;C
20.09.2022 16:00;20.09.2022;16:00;16;00;13.8556;C
20.09.2022 17:00;20.09.2022;17:00;17;00;14.0438;C
20.09.2022 18:00;20.09.2022;18:00;18;00;14.1065;C
20.09.2022 19:00;20.09.2022;19:00;19;00;14.1692;C
20.09.2022 20:00;20.09.2022;20:00;20;00;14.1692;C
20.09.2022 21:00;20.09.2022;21:00;21;00;14.0438;C
20.09.2022 22:00;20.09.2022;22:00;22;00;13.9183;C
20.09.2022 23:00;20.09.2022;23:00;23;00;13.7301;C
21.09.2022 00:00;21.09.2022;00:00;00;00;13.6047;C
21.09.2022 01:00;21.09.2022;01:00;01;00;13.4792;C
21.09.2022 02:00;21.09.2022;02:00;02;00;13.291;C
21.09.2022 03:00;21.09.2022;03:00;03;00;13.1028;C
21.09.2022 04:00;21.09.2022;04:00;04;00;12.9145;C
21.09.2022 05:00;21.09.2022;05:00;05;00;12.7263;C
21.09.2022 06:00;21.09.2022;06:00;06;00;12.538;C
21.09.2022 07:00;21.09.2022;07:00;07;00;12.3498;C
21.09.2022 08:00;21.09.2022;08:00;08;00;12.2242;C
21.09.2022 09:00;21.09.2022;09:00;09;00;12.1615;C
21.09.2022 10:00;21.09.2022;10:00;10;00;12.2242;C
21.09.2022 11:00;21.09.2022;11:00;11;00;12.538;C
21.09.2022 12:00;21.09.2022;12:00;12;00;12.7263;C
21.09.2022 13:00;21.09.2022;13:00;13;00;12.9145;C
21.09.2022 14:00;21.09.2022;14:00;14;00;12.9773;C
21.09.2022 15:00;21.09.2022;15:00;15;00;13.291;C
21.09.2022 16:00;21.09.2022;16:00;16;00;13.5419;C
21.09.2022 17:00;21.09.2022;17:00;17;00;13.7301;C
21.09.2022 18:00;21.09.2022;18:00;18;00;13.8556;C
21.09.2022 19:00;21.09.2022;19:00;19;00;13.981;C
21.09.2022 20:00;21.09.2022;20:00;20;00;13.981;C
21.09.2022 21:00;21.09.2022;21:00;21;00;13.9183;C
21.09.2022 22:00;21.09.2022;22:00;22;00;13.7928;C
21.09.2022 23:00;21.09.2022;23:00;23;00;13.6674;C
22.09.2022 00:00;22.09.2022;00:00;00;00;13.4792;C
22.09.2022 01:00;22.09.2022;01:00;01;00;13.3537;C
22.09.2022 02:00;22.09.2022;02:00;02;00;13.2282;C
22.09.2022 03:00;22.09.2022;03:00;03;00;13.04;C
22.09.2022 04:00;22.09.2022;04:00;04;00;12.8518;C
22.09.2022 05:00;22.09.2022;05:00;05;00;12.6635;C
22.09.2022 06:00;22.09.2022;06:00;06;00;12.538;C
22.09.2022 07:00;22.09.2022;07:00;07;00;12.4125;C
22.09.2022 08:00;22.09.2022;08:00;08;00;12.3498;C
22.09.2022 09:00;22.09.2022;09:00;09;00;12.3498;C
22.09.2022 10:00;22.09.2022;10:00;10;00;12.4753;C
22.09.2022 11:00;22.09.2022;11:00;11;00;12.538;C
22.09.2022 12:00;22.09.2022;12:00;12;00;12.789;C
22.09.2022 13:00;22.09.2022;13:00;13;00;13.1028;C
22.09.2022 14:00;22.09.2022;14:00;14;00;13.1028;C
22.09.2022 15:00;22.09.2022;15:00;15;00;13.291;C
22.09.2022 16:00;22.09.2022;16:00;16;00;13.3537;C
22.09.2022 17:00;22.09.2022;17:00;17;00;13.7301;C
22.09.2022 18:00;22.09.2022;18:00;18;00;13.9183;C
22.09.2022 19:00;22.09.2022;19:00;19;00;14.0438;C
22.09.2022 20:00;22.09.2022;20:00;20;00;13.981;C
22.09.2022 21:00;22.09.2022;21:00;21;00;13.9183;C
22.09.2022 22:00;22.09.2022;22:00;22;00;13.7928;C
22.09.2022 23:00;22.09.2022;23:00;23;00;13.7301;C
23.09.2022 00:00;23.09.2022;00:00;00;00;13.6047;C
23.09.2022 01:00;23.09.2022;01:00;01;00;13.4164;C
23.09.2022 02:00;23.09.2022;02:00;02;00;13.2282;C
23.09.2022 03:00;23.09.2022;03:00;03;00;13.04;C
23.09.2022 04:00;23.09.2022;04:00;04;00;12.789;C
23.09.2022 05:00;23.09.2022;05:00;05;00;12.6008;C
23.09.2022 06:00;23.09.2022;06:00;06;00;12.4125;C
23.09.2022 07:00;23.09.2022;07:00;07;00;12.2242;C
23.09.2022 08:00;23.09.2022;08:00;08;00;12.0987;C
23.09.2022 09:00;23.09.2022;09:00;09;00;12.036;C
23.09.2022 10:00;23.09.2022;10:00;10;00;12.0987;C
23.09.2022 11:00;23.09.2022;11:00;11;00;12.3498;C
23.09.2022 12:00;23.09.2022;12:00;12;00;12.6008;C
23.09.2022 13:00;23.09.2022;13:00;13;00;12.8518;C
23.09.2022 14:00;23.09.2022;14:00;14;00;13.04;C
23.09.2022 15:00;23.09.2022;15:00;15;00;13.291;C
23.09.2022 16:00;23.09.2022;16:00;16;00;13.5419;C
23.09.2022 17:00;23.09.2022;17:00;17;00;13.7928;C
23.09.2022 18:00;23.09.2022;18:00;18;00;14.1065;C
23.09.2022 19:00;23.09.2022;19:00;19;00;14.2946;C
23.09.2022 20:00;23.09.2022;20:00;20;00;14.2946;C
23.09.2022 21:00;23.09.2022;21:00;21;00;14.1692;C
23.09.2022 22:00;23.09.2022;22:00;22;00;14.0438;C
23.09.2022 23:00;23.09.2022;23:00;23;00;13.9183;C
24.09.2022 00:00;24.09.2022;00:00;00;00;13.7301;C
24.09.2022 01:00;24.09.2022;01:00;01;00;13.5419;C
24.09.2022 02:00;24.09.2022;02:00;02;00;13.291;C
24.09.2022 03:00;24.09.2022;03:00;03;00;12.9773;C
24.09.2022 04:00;24.09.2022;04:00;04;00;12.7263;C
24.09.2022 05:00;24.09.2022;05:00;05;00;12.538;C
24.09.2022 06:00;24.09.2022;06:00;06;00;12.3498;C
24.09.2022 07:00;24.09.2022;07:00;07;00;12.2242;C
24.09.2022 08:00;24.09.2022;08:00;08;00;12.1615;C
24.09.2022 09:00;24.09.2022;09:00;09;00;12.1615;C
24.09.2022 10:00;24.09.2022;10:00;10;00;12.2242;C
24.09.2022 11:00;24.09.2022;11:00;11;00;12.4125;C
24.09.2022 12:00;24.09.2022;12:00;12;00;12.6008;C
24.09.2022 13:00;24.09.2022;13:00;13;00;12.8518;C
24.09.2022 14:00;24.09.2022;14:00;14;00;13.1028;C
24.09.2022 15:00;24.09.2022;15:00;15;00;13.3537;C
24.09.2022 16:00;24.09.2022;16:00;16;00;13.5419;C
24.09.2022 17:00;24.09.2022;17:00;17;00;13.7928;C
24.09.2022 18:00;24.09.2022;18:00;18;00;14.0438;C
24.09.2022 19:00;24.09.2022;19:00;19;00;14.2319;C
24.09.2022 20:00;24.09.2022;20:00;20;00;14.3574;C
24.09.2022 21:00;24.09.2022;21:00;21;00;14.4201;C
24.09.2022 22:00;24.09.2022;22:00;22;00;14.4201;C
24.09.2022 23:00;24.09.2022;23:00;23;00;14.4201;C
25.09.2022 00:00;25.09.2022;00:00;00;00;14.3574;C
25.09.2022 01:00;25.09.2022;01:00;01;00;14.2946;C
25.09.2022 02:00;25.09.2022;02:00;02;00;14.1692;C
25.09.2022 03:00;25.09.2022;03:00;03;00;14.0438;C
25.09.2022 04:00;25.09.2022;04:00;04;00;13.9183;C
25.09.2022 05:00;25.09.2022;05:00;05;00;13.7928;C
25.09.2022 06:00;25.09.2022;06:00;06;00;13.7301;C
25.09.2022 07:00;25.09.2022;07:00;07;00;13.6674;C
25.09.2022 08:00;25.09.2022;08:00;08;00;13.6047;C
25.09.2022 09:00;25.09.2022;09:00;09;00;13.6047;C
25.09.2022 10:00;25.09.2022;10:00;10;00;13.6674;C
25.09.2022 11:00;25.09.2022;11:00;11;00;13.7301;C
25.09.2022 12:00;25.09.2022;12:00;12;00;13.8556;C
25.09.2022 13:00;25.09.2022;13:00;13;00;13.9183;C
25.09.2022 14:00;25.09.2022;14:00;14;00;13.981;C
25.09.2022 15:00;25.09.2022;15:00;15;00;14.1692;C
25.09.2022 16:00;25.09.2022;16:00;16;00;14.3574;C
25.09.2022 17:00;25.09.2022;17:00;17;00;14.4828;C
25.09.2022 18:00;25.09.2022;18:00;18;00;14.6082;C
25.09.2022 19:00;25.09.2022;19:00;19;00;14.6709;C
25.09.2022 20:00;25.09.2022;20:00;20;00;14.7336;C
25.09.2022 21:00;25.09.2022;21:00;21;00;14.7964;C
25.09.2022 22:00;25.09.2022;22:00;22;00;14.7964;C
25.09.2022 23:00;25.09.2022;23:00;23;00;14.7336;C
26.09.2022 00:00;26.09.2022;00:00;00;00;14.7336;C
26.09.2022 01:00;26.09.2022;01:00;01;00;14.6082;C
26.09.2022 02:00;26.09.2022;02:00;02;00;14.5455;C
26.09.2022 03:00;26.09.2022;03:00;03;00;14.4201;C
26.09.2022 04:00;26.09.2022;04:00;04;00;14.2946;C
26.09.2022 05:00;26.09.2022;05:00;05;00;14.1692;C
26.09.2022 06:00;26.09.2022;06:00;06;00;14.1065;C
26.09.2022 07:00;26.09.2022;07:00;07;00;14.0438;C
26.09.2022 08:00;26.09.2022;08:00;08;00;13.981;C
26.09.2022 09:00;26.09.2022;09:00;09;00;13.9183;C
26.09.2022 10:00;26.09.2022;10:00;10;00;13.981;C
26.09.2022 11:00;26.09.2022;11:00;11;00;14.2946;C
26.09.2022 12:00;26.09.2022;12:00;12;00;14.4828;C
26.09.2022 13:00;26.09.2022;13:00;13;00;14.4828;C
26.09.2022 14:00;26.09.2022;14:00;14;00;14.4828;C
26.09.2022 15:00;26.09.2022;15:00;15;00;14.6082;C
26.09.2022 16:00;26.09.2022;16:00;16;00;14.7964;C
26.09.2022 17:00;26.09.2022;17:00;17;00;14.9218;C
26.09.2022 18:00;26.09.2022;18:00;18;00;15.0472;C
26.09.2022 19:00;26.09.2022;19:00;19;00;15.0472;C
26.09.2022 20:00;26.09.2022;20:00;20;00;14.9845;C
26.09.2022 21:00;26.09.2022;21:00;21;00;14.9218;C
26.09.2022 22:00;26.09.2022;22:00;22;00;14.9218;C
26.09.2022 23:00;26.09.2022;23:00;23;00;14.8591;C
27.09.2022 00:00;27.09.2022;00:00;00;00;14.7336;C
27.09.2022 01:00;27.09.2022;01:00;01;00;14.6082;C
27.09.2022 02:00;27.09.2022;02:00;02;00;14.4201;C
27.09.2022 03:00;27.09.2022;03:00;03;00;14.2319;C
27.09.2022 04:00;27.09.2022;04:00;04;00;14.1065;C
27.09.2022 05:00;27.09.2022;05:00;05;00;13.981;C
27.09.2022 06:00;27.09.2022;06:00;06;00;13.8556;C
27.09.2022 07:00;27.09.2022;07:00;07;00;13.7301;C
27.09.2022 08:00;27.09.2022;08:00;08;00;13.7301;C
27.09.2022 09:00;27.09.2022;09:00;09;00;13.6674;C
27.09.2022 10:00;27.09.2022;10:00;10;00;13.7301;C
27.09.2022 11:00;27.09.2022;11:00;11;00;13.7301;C
27.09.2022 12:00;27.09.2022;12:00;12;00;13.9183;C
27.09.2022 13:00;27.09.2022;13:00;13;00;14.1692;C
27.09.2022 14:00;27.09.2022;14:00;14;00;14.2319;C
27.09.2022 15:00;27.09.2022;15:00;15;00;14.2946;C
27.09.2022 16:00;27.09.2022;16:00;16;00;14.4201;C
27.09.2022 17:00;27.09.2022;17:00;17;00;14.5455;C
27.09.2022 18:00;27.09.2022;18:00;18;00;14.6082;C
27.09.2022 19:00;27.09.2022;19:00;19;00;14.6082;C
27.09.2022 20:00;27.09.2022;20:00;20;00;14.6082;C
27.09.2022 21:00;27.09.2022;21:00;21;00;14.5455;C
27.09.2022 22:00;27.09.2022;22:00;22;00;14.4201;C
27.09.2022 23:00;27.09.2022;23:00;23;00;14.2319;C
28.09.2022 00:00;28.09.2022;00:00;00;00;14.0438;C
28.09.2022 01:00;28.09.2022;01:00;01;00;13.8556;C
28.09.2022 02:00;28.09.2022;02:00;02;00;13.6674;C
28.09.2022 03:00;28.09.2022;03:00;03;00;13.4792;C
28.09.2022 04:00;28.09.2022;04:00;04;00;13.291;C
28.09.2022 05:00;28.09.2022;05:00;05;00;13.1028;C
28.09.2022 06:00;28.09.2022;06:00;06;00;12.9773;C
28.09.2022 07:00;28.09.2022;07:00;07;00;12.789;C
28.09.2022 08:00;28.09.2022;08:00;08;00;12.6635;C
28.09.2022 09:00;28.09.2022;09:00;09;00;12.6635;C
28.09.2022 10:00;28.09.2022;10:00;10;00;12.789;C
28.09.2022 11:00;28.09.2022;11:00;11;00;12.9145;C
28.09.2022 12:00;28.09.2022;12:00;12;00;13.1028;C
28.09.2022 13:00;28.09.2022;13:00;13;00;13.2282;C
28.09.2022 14:00;28.09.2022;14:00;14;00;13.4792;C
28.09.2022 15:00;28.09.2022;15:00;15;00;13.6674;C
28.09.2022 16:00;28.09.2022;16:00;16;00;13.8556;C
28.09.2022 17:00;28.09.2022;17:00;17;00;14.0438;C
28.09.2022 18:00;28.09.2022;18:00;18;00;14.1692;C
28.09.2022 19:00;28.09.2022;19:00;19;00;14.2319;C
28.09.2022 20:00;28.09.2022;20:00;20;00;14.2946;C
28.09.2022 21:00;28.09.2022;21:00;21;00;14.3574;C
28.09.2022 22:00;28.09.2022;22:00;22;00;14.3574;C
28.09.2022 23:00;28.09.2022;23:00;23;00;14.2946;C
29.09.2022 00:00;29.09.2022;00:00;00;00;14.2319;C
29.09.2022 01:00;29.09.2022;01:00;01;00;14.1065;C
29.09.2022 02:00;29.09.2022;02:00;02;00;13.981;C
29.09.2022 03:00;29.09.2022;03:00;03;00;13.8556;C
29.09.2022 04:00;29.09.2022;04:00;04;00;13.7301;C
29.09.2022 05:00;29.09.2022;05:00;05;00;13.6674;C
29.09.2022 06:00;29.09.2022;06:00;06;00;13.6047;C
29.09.2022 07:00;29.09.2022;07:00;07;00;13.5419;C
29.09.2022 08:00;29.09.2022;08:00;08;00;13.4792;C
29.09.2022 09:00;29.09.2022;09:00;09;00;13.4792;C
29.09.2022 10:00;29.09.2022;10:00;10;00;13.4792;C
29.09.2022 11:00;29.09.2022;11:00;11;00;13.6047;C
29.09.2022 12:00;29.09.2022;12:00;12;00;13.7928;C
29.09.2022 13:00;29.09.2022;13:00;13;00;14.0438;C
29.09.2022 14:00;29.09.2022;14:00;14;00;14.1065;C
29.09.2022 15:00;29.09.2022;15:00;15;00;14.1692;C
29.09.2022 16:00;29.09.2022;16:00;16;00;14.3574;C
29.09.2022 17:00;29.09.2022;17:00;17;00;14.5455;C
29.09.2022 18:00;29.09.2022;18:00;18;00;14.7964;C
29.09.2022 19:00;29.09.2022;19:00;19;00;14.8591;C
29.09.2022 20:00;29.09.2022;20:00;20;00;14.9218;C
29.09.2022 21:00;29.09.2022;21:00;21;00;14.8591;C
29.09.2022 22:00;29.09.2022;22:00;22;00;14.7336;C
29.09.2022 23:00;29.09.2022;23:00;23;00;14.6082;C
30.09.2022 00:00;30.09.2022;00:00;00;00;14.5455;C
30.09.2022 01:00;30.09.2022;01:00;01;00;14.4201;C
30.09.2022 02:00;30.09.2022;02:00;02;00;14.2946;C
30.09.2022 03:00;30.09.2022;03:00;03;00;14.1692;C
30.09.2022 04:00;30.09.2022;04:00;04;00;14.0438;C
30.09.2022 05:00;30.09.2022;05:00;05;00;13.981;C
30.09.2022 06:00;30.09.2022;06:00;06;00;13.8556;C
